key,value
25347,1068
49935,27365
38329,20295
49508,39765
44232,59309
42216,99144
9507,74462
27844,46417
2691,9769
4171,86953
28683,82467
23605,45149
2194,9317
24779,65214
34606,87657
27406,87803
11884,67743
27081,63225
17349,33080
9323,95610
12598,40510
18482,54676
28547,74492
33675,80867
46527,82403
811,87753
26276,2181
6056,5481
13114,50621
1896,23527
28432,42329
25752,88695
30052,33451
7486,82487
44060,20011
31757,81076
624,16215
9122,74569
46971,70537
41506,43579
12675,36558
15206,87996
40043,48317
8887,29523
47711,46765
4634,73895
29875,21670
46506,18572
10435,47853
38273,41202
36737,50865
5672,15020
8976,89300
10057,32651
8490,18212
42096,92355
1266,29996
9433,89513
29184,29116
36465,42930
33543,68787
44423,55140
36661,39435
29152,92340
30790,88424
47685,12169
8876,9944
25321,31195
31087,93140
13905,48407
31161,22334
35822,73094
13913,43400
30160,39517
7779,90133
3907,12519
7917,22815
32517,71545
16550,33666
11701,36119
13816,63719
2174,74288
36882,84300
34628,89173
38938,52452
43879,59939
24341,33325
42396,65422
4688,19679
11482,69000
20058,94750
29425,81525
2059,86160
20636,15510
24772,41016
46416,28899
18514,76598
1456,87686
41863,71810
43219,97817
18550,4309
47288,62976
2187,39134
48807,8520
48857,99226
7965,13845
45257,88228
18998,59385
35571,35456
28416,87710
47396,65228
33719,36050
6261,28232
12917,54446
39648,47235
21371,7981
26824,69686
23641,44938
30664,52053
39771,34209
28364,4757
2884,86158
9074,39725
19273,74391
23570,39715
10559,98025
16897,78373
13687,48888
30310,8367
14378,97928
32441,78165
28266,33963
18876,25658
12715,35820
17144,86132
6280,52080
11040,43553
42836,36967
45572,10413
38919,91124
41276,24700
41246,30404
6183,17959
25970,289
42847,38901
27843,8105
43604,75078
1798,6272
25517,43835
32427,46597
44341,452
23601,85933
29364,42612
36974,80211
22203,81623
34103,37169
32454,12144
17920,83319
9738,60181
17396,93670
33688,11836
8544,83693
43952,92917
31570,61170
46298,73120
30605,79780
46924,88756
39165,9017
29809,79123
44186,11620
7795,18424
39387,98524
36305,14707
47327,39302
47292,55876
20247,71981
30877,48906
14640,8857
32828,33587
32013,69065
26753,29251
12501,27341
46541,76004
25565,90599
38142,54077
17422,50844
1016,485
47941,38348
30626,2632
31592,97248
32672,33414
47753,2113
29003,85370
3079,7347
21670,61812
49913,24377
20837,63293
12665,99323
18320,20986
3695,74189
43377,83186
32757,73418
2609,19471
24994,18604
48253,51605
7565,51565
31726,14368
19572,12958
542,63879
14175,94831
36675,1754
31224,48942
13843,98456
16023,54387
42816,26799
30253,7364
18153,83798
5429,24939
47218,53440
47171,87292
33516,20418
8675,82801
17477,92152
42889,13870
48887,80963
26536,8447
2165,94609
20127,96828
30264,9903
6728,30015
20122,8997
10671,84007
41031,48674
37849,55556
38430,34960
22409,48571
36116,14490
43254,32223
36836,15547
19967,45900
25848,35783
23575,60262
26070,354
41365,46202
46077,27405
27074,30329
25366,4394
37727,42719
20535,96400
21628,49771
35344,97016
376,36301
5703,17333
44412,37687
20436,37675
49033,46279
3782,92334
39573,46659
43656,4646
13682,6525
1297,2095
38251,78644
25548,21324
2271,83657
26475,78156
3346,64574
565,84065
48283,76744
30012,56215
21091,41411
14172,72340
34681,13676
1825,26478
41950,37944
6328,27274
17752,41841
36486,39040
17317,14846
6563,43936
48864,53847
2393,59640
48402,36126
28048,83418
43610,72395
11372,34405
45949,85673
3292,36185
15877,35357
41376,63725
10593,47716
24628,85464
44685,49574
47744,22137
16969,76733
4654,90731
20473,33802
21818,81796
48385,34000
32804,57930
41271,20790
44836,77459
44117,59738
18009,24614
26793,37912
30944,54724
44439,14040
44195,91486
12489,74615
5533,41747
1361,96968
10178,84251
12898,24295
49782,2058
21656,70397
18968,35193
19577,40294
33518,7375
3494,8743
7184,47792
45865,31811
22736,16319
18288,44295
35484,46751
8543,95829
38421,91608
44896,47641
34369,53111
44436,52464
12412,22745
28802,17107
37942,82862
9799,42851
29286,3189
29062,30224
21585,99703
412,44717
6222,25665
41315,54612
41008,1873
27522,90689
5073,4181
26685,92335
42791,83424
46648,72723
45229,35377
44502,8109
16715,22225
17353,23634
40969,16926
16074,22781
27856,67885
38263,97538
4495,54260
17887,94599
24089,58147
3424,13650
21212,97245
34702,4940
3506,90548
43478,81139
38756,34511
8335,72109
12984,94069
21022,50129
18824,79413
7635,50029
28427,50397
5304,27667
38887,90734
25610,79595
38107,44326
16682,38460
49994,89211
13189,84932
35774,48309
31814,6192
44182,84907
47165,79634
10106,72653
34334,30401
17533,66301
27979,16518
25697,4723
7030,51798
35351,9959
32302,60610
46689,86045
2991,6662
922,11304
27603,24270
1376,14914
25114,11443
34202,1967
12790,14498
49406,21667
6164,23849
37823,358
47947,7355
27704,70864
12130,6793
44235,55569
22753,54432
26886,92614
23349,34371
16762,28047
25407,66692
13523,49119
13119,16026
13955,28780
29166,71497
20626,48864
11383,94819
41202,98604
1526,36637
8918,23094
38808,7490
44340,88389
25145,77549
12502,87671
46560,69032
10730,73510
19312,62188
49758,13815
23855,17286
17943,86227
8325,73594
10446,94898
31619,83046
11326,50854
49377,80108
29799,34727
2226,69373
3840,3565
11826,3170
16711,10526
45206,72394
48753,10766
13435,74341
49943,32999
43617,96609
20877,96824
26631,92563
17090,22447
19417,76074
5124,93926
15950,78735
48907,57355
47737,54151
23704,16137
34394,41679
7836,54771
27371,35507
31376,69256
5827,66238
15126,29677
18842,7920
44229,23696
312,60116
17248,85817
16262,57810
17997,14754
379,24420
23643,68408
45346,20755
5897,90269
28712,20383
21482,53734
46894,58411
47098,56491
46003,48527
20363,92400
22114,81764
37352,45111
38709,68928
5033,86920
31024,20927
39072,69293
15504,46968
3263,65040
40571,2706
37205,78086
26547,10703
24257,53895
29165,73768
7084,10681
31174,45692
29536,25985
1335,86234
7087,61788
22591,74478
10067,55445
44523,35122
44053,24537
39130,6685
23417,53436
29524,74561
14195,74665
6622,39548
48646,44767
10850,58263
48489,52701
43238,1938
33561,75151
44123,66980
38074,30803
17826,11774
40367,58092
1955,93132
16500,16128
49997,1969
43497,59886
19022,11104
22934,66583
37065,28728
47745,26154
37693,5864
22813,23009
31032,51893
18735,74884
15690,23304
31009,75707
19548,35710
42365,20495
38464,21581
3543,40773
31239,21738
24411,11595
6568,23660
43172,50583
48062,22875
47461,56624
10283,53218
16740,1281
18527,10987
1478,23199
40389,81867
12374,93424
48669,53956
42072,2164
29788,41676
8554,48843
42589,78652
22779,64588
12291,71435
9207,59140
47694,92994
20498,93949
47603,55419
27963,74730
42179,37335
10344,55356
4836,26667
17542,97058
31405,75953
25726,18603
12789,49812
8535,79220
29746,87778
24213,31299
32266,4166
9914,86840
10041,15014
17917,39683
644,44219
19029,3969
29208,65730
32241,42200
36511,20209
32168,21921
42894,89430
33127,98765
36654,40752
25086,97465
29590,23416
4993,43745
34476,87290
31018,30308
18601,95111
47910,29487
6155,38716
7841,47745
28168,24346
28455,40132
38003,13611
43620,62221
10499,87986
13318,63684
12165,21724
28195,31907
15561,55856
47535,63840
35430,86377
24070,5226
47950,1321
31945,6923
35142,68060
21259,97476
35596,60853
25500,27249
19899,21979
9038,89222
2354,13167
26050,94495
41981,94942
33899,34295
29202,14317
16940,32248
18253,61528
21965,98561
12717,477
29118,22000
1543,95152
27305,98150
48808,80488
47810,75657
9788,98714
32848,80465
39931,42440
32892,98800
47436,35164
36027,78128
15124,65712
16594,62344
7905,68255
29554,29812
1796,21641
39807,44368
12044,60008
1246,53813
39954,92755
29401,33697
23978,67542
43583,22639
3399,60471
49165,67580
18812,20809
11242,80075
4792,14340
44396,16794
45587,18227
13512,10303
13316,38440
44136,21642
26787,6103
31993,27586
36582,31199
31783,18848
34383,86124
28304,98794
14083,83539
7724,85675
45727,36981
38576,66491
25023,17852
41167,35665
41943,17526
38503,46591
15135,94502
8123,77119
18650,95367
2651,55903
31356,82596
1023,40287
22353,78806
38672,8653
11586,39295
13393,61193
43275,23233
31190,67472
301,30949
26352,26799
42457,32236
36240,28507
43267,36235
19295,49203
14070,91690
407,17533
9854,9667
49005,57094
16665,80206
27486,7784
11645,61530
46625,59209
43087,23521
28213,11520
22221,26559
15860,79334
18702,44315
45164,37865
6075,69459
45567,53404
32722,78375
2877,58494
43243,94140
29173,90704
36631,63419
14893,27138
24638,82445
12865,84859
14205,83572
37057,86755
22697,25460
625,48111
31280,75637
28603,5642
42557,21366
49614,90013
28407,57783
9663,99306
26672,34221
39048,72439
5187,8152
3476,30214
33309,25223
26918,3394
11696,53276
18834,28053
9313,46920
12143,5904
34870,80000
23710,23866
10776,54496
10437,14368
42698,37218
26692,58488
14780,9005
14883,3743
49653,27609
30471,70837
13873,49531
32627,41872
47474,87234
498,11525
25917,89619
45202,56070
5366,91007
22564,47298
44882,48489
18678,9304
41288,16986
9046,69760
3139,40979
8955,11535
15121,95257
42164,69316
38818,64333
39606,64863
40438,6252
45234,8542
17423,38862
37086,49219
6857,60697
18218,92885
22142,40524
3306,22095
6742,6583
40768,5923
19662,78400
31518,6436
35855,96156
19721,28293
16064,56458
31328,90342
17462,11802
33572,38892
31842,89999
8867,24290
42127,89371
13812,82143
6134,19114
13617,81528
10109,66181
41471,87638
33799,18553
49714,97617
13932,38821
17481,83232
9224,58153
6188,31465
10884,29618
46139,9570
22289,48383
15477,93512
7377,74831
6020,49869
27130,81816
23410,75608
23879,1926
22467,60307
28716,59031
11200,61667
2791,50845
47102,18345
40320,95612
3810,44773
14443,2719
47219,32873
19792,30968
36258,61690
36683,28200
36634,64677
1573,91805
4444,70767
14518,75082
33219,77540
4893,53737
27788,10419
38474,20651
31818,92826
43523,19300
8398,13538
48955,31249
42897,64722
41909,70637
27691,78733
21704,71701
840,4859
689,45777
46958,71770
31665,18289
3673,19952
37396,62796
35598,24067
28594,5362
16593,75385
877,73963
48837,67655
5195,43447
39626,27257
40205,42318
887,24524
21534,32427
28659,5301
41117,19294
1938,89251
36950,50925
9488,27366
48181,15217
13332,23968
18548,69456
10500,11338
31420,9313
25785,42191
24312,62866
25673,65588
33094,73997
23462,73507
44492,16816
14417,3325
46394,28069
4290,21383
5723,16431
35308,69746
1437,46170
42732,87011
27796,93989
43054,35426
12810,99241
1948,65955
17039,22209
21262,95504
30442,89494
34410,53873
14627,58707
46195,71653
1530,84859
1067,75777
40379,26963
16264,27798
21231,92561
10600,86820
14940,199
26284,5604
6107,1112
3372,55177
22297,29359
36074,53403
25720,53701
3201,36722
36262,40025
30902,15324
34814,81229
20606,69502
33206,95534
44338,58942
4257,42665
19187,81749
4786,55958
17932,18322
10085,68744
23032,30380
8523,70727
3425,35778
38898,22107
32601,9103
32835,86663
7047,36953
710,20056
35945,82902
30161,5694
17495,5286
32284,91544
38694,84094
49710,33813
3914,48157
32396,63387
744,622
35890,86650
13985,4287
14340,31211
21913,70651
26122,1442
23250,64063
23446,45346
13161,13413
11788,1305
47704,29742
24552,11295
38486,62041
49294,51522
338,88472
34212,88085
14597,74564
11400,51248
45821,60124
18197,3700
20370,12730
10045,8007
44505,21022
25092,94847
12662,5262
33712,31082
29959,80854
45780,20591
23763,82101
2252,93265
1186,61029
2061,3278
31201,72256
33207,54366
4609,47322
13177,81863
20435,96263
25450,19300
39811,17532
15841,56579
8910,59263
28424,71644
24455,94881
37973,41140
38369,62592
19993,85715
37018,88460
44618,66058
32874,19721
17766,64039
47493,11
19916,50338
35084,96518
42568,63834
7933,97375
25558,38307
7332,49180
26831,3788
1502,17295
7990,35844
48912,26807
46997,33802
14827,81020
36817,42884
18421,48229
21304,25685
36422,8078
46854,80908
6491,17379
4183,65787
13220,90382
6239,51876
14448,28200
31763,21024
2824,82458
21851,25795
6586,76207
22501,35670
14647,64955
23863,73464
28349,92211
37199,26178
17864,3583
19798,34053
29621,92144
28323,56413
782,80760
24217,50100
39065,18935
43706,90263
41096,38845
36038,25925
6117,86347
28790,83512
8051,29935
26327,49637
19040,64250
38015,27978
32911,4254
47918,82382
41173,35329
28465,43412
32820,99551
43499,27446
47807,56208
14001,99997
2380,94595
1514,32787
39247,40572
23649,9845
48211,539
5428,2368
13428,63275
13918,7903
22207,91753
12150,65430
39006,33571
31171,66623
12725,80742
23741,98487
23036,91481
36596,63731
2106,64248
23752,13102
13120,21053
1522,26089
30505,47341
10873,63379
39694,77803
5773,88697
11674,98665
35056,58757
14386,81380
36210,31320
17474,19705
46276,42468
35857,43022
46916,42619
36540,3698
28406,53453
42781,34155
46834,42922
19529,90734
33076,18306
41668,15012
8590,54711
1079,52626
20734,20666
7288,97674
46525,91369
17134,43044
845,34293
41978,42903
18776,90652
7617,59225
7869,7877
8418,40633
8886,84333
19728,19974
46383,28604
12074,57253
22949,80865
37842,49108
28477,17631
11977,90838
6889,15284
34211,61558
30813,44020
16703,25201
29387,15611
19677,9538
42891,42609
1185,24904
38183,97701
6983,8131
40443,56722
47656,96739
5659,33002
2922,42961
4422,35474
7718,79600
9062,68680
13943,21538
23339,24086
34930,7993
40108,36270
18136,33601
8798,53931
29154,28721
28816,13534
34113,50318
43253,87758
3852,66551
1987,2134
6324,68771
24846,44024
6048,32224
28746,30074
2696,86394
19920,30947
25857,84906
11942,87634
49200,43203
32047,30189
31034,33286
42053,74988
8126,206
23382,25708
49627,25960
41461,3094
24790,54422
25511,66058
21110,40702
8553,76383
11430,73411
21743,11259
12776,61201
25847,17196
40240,102
47196,20934
29135,30263
29801,67119
37110,38688
2833,45917
15240,83563
28218,81195
33917,17325
14244,72230
46791,61518
24581,54421
40256,39222
10584,92805
24647,8184
32133,96195
24987,21907
23944,20411
25710,46476
19276,79510
26640,73372
22011,29360
46100,42952
29898,7317
35242,77045
6462,68293
3575,48942
39320,93291
20266,99120
27405,53861
37941,20092
16027,55961
44839,5016
44390,5040
35667,88855
44513,51697
9831,14085
6146,66390
42433,41802
11465,15588
16585,28690
1757,27940
14749,81483
31436,54979
2002,41274
15496,10782
28245,82668
33376,85791
33106,29434
2554,72751
11991,48265
37756,49366
36925,98282
11120,42278
32898,80714
33785,83916
47726,94618
38713,77451
5718,92665
46750,52964
5498,89164
1229,85041
43048,6108
10710,85421
3063,11510
40354,67044
34691,30888
43900,49884
21972,13335
5988,141
6205,36982
5606,44148
4869,99312
16357,35862
20149,22813
3311,94146
39945,70267
5002,53131
4045,93581
6332,14937
14840,29991
13525,96575
15590,66978
31690,10281
43468,56844
34839,49922
42037,50022
31159,73341
41230,24456
14068,33680
43519,9061
42247,33602
12993,25239
24000,30613
47202,21930
6595,47472
45045,41367
9691,77838
1697,73790
10035,39291
26266,70096
15425,53254
42975,46844
31591,79641
46482,64349
2935,82803
47536,46333
40377,66635
38139,60215
11994,15584
25824,61063
4690,72546
16243,33997
24112,35629
44544,33914
42730,36875
30509,36881
7454,75640
202,31810
3260,48318
38167,80344
28284,76569
23891,64093
21754,78435
3319,2377
49379,19095
17229,60564
15801,36698
13648,2797
3235,48708
49380,99418
32803,12968
37486,27666
36295,57744
8412,15540
4214,36970
28560,52056
32436,32278
29603,92804
43432,76188
17448,85856
39407,47259
38631,88089
40786,58844
45035,35940
36283,92936
5857,21595
36551,71296
12005,74126
13814,58198
1462,57131
25014,72148
29938,5680
22484,75962
24558,49688
35615,75795
7941,96920
48525,19091
26220,25518
2557,67043
49995,42353
46889,55040
22597,64420
12552,841
43147,11582
806,67674
1927,5939
22838,62716
9496,36676
34597,90346
6341,33809
3903,60061
411,36826
7939,26902
23042,17544
19750,38987
12332,21290
21544,9838
8034,3974
3767,55578
21363,63981
29090,82875
30034,12973
11938,74023
27259,43242
47268,72579
12519,94034
44000,15813
29299,97487
34811,19949
35060,30656
14500,99291
18644,35589
2649,47840
20790,78084
9575,67944
10125,71800
1630,2693
39505,36132
38680,81596
29033,83365
35,43137
38936,96498
33495,5959
5769,66451
5113,7236
5166,627
10407,92125
7404,27528
34696,70946
48744,70720
38417,6938
31500,43876
48055,93350
31435,20166
28889,66757
31086,80425
30671,61557
46513,38566
28863,22597
14531,27146
46385,35505
40723,98693
18890,63888
27360,28177
3618,18977
22983,53480
45712,64150
35470,44435
18386,4781
14899,8688
39091,2152
17791,33797
46943,10470
8924,65030
13795,49520
19940,59622
33769,44855
44563,72148
11231,67383
14199,21972
49814,80939
40071,74945
26862,65762
19758,46472
7594,49764
660,47603
44879,82868
49006,34756
26044,86372
31136,12087
28528,39447
5649,93072
2800,79046
33568,39202
39235,52881
48822,51370
17516,89638
17711,89691
41322,80197
17267,37989
29944,56185
16272,38502
31779,84802
26202,15071
16645,95162
5222,26426
1411,87400
1085,6027
9806,51605
36413,58683
15088,99859
15230,97713
23043,93312
32353,33648
39389,56591
31967,60254
18393,1244
49183,40521
7287,98354
13906,7113
8252,54418
7100,57687
34796,1388
37926,62014
3699,41762
17823,62052
19848,67088
45890,82282
3616,94320
30606,141
44985,91303
5776,45135
11929,17761
33885,35311
40808,92085
9922,73008
11424,37377
5227,42532
18609,42328
1387,71667
32610,86778
41194,25585
38343,54744
6227,11563
23651,2871
40078,55399
38357,75669
33348,61248
47422,36589
10533,69148
13886,14383
847,13546
37638,47664
23120,12935
43352,56080
47508,5892
13110,41860
36438,98290
38821,47244
30226,76206
30008,79272
4911,31316
35772,94035
24080,77874
3635,8216
42735,65701
9923,19210
25919,7616
26944,41595
31352,53892
19196,18523
23688,84571
11828,39763
7160,31545
11837,1483
31448,68453
13519,46302
10293,42687
2663,21998
46115,78498
38606,10984
41621,93282
21303,81685
23558,94719
21377,1357
48100,74395
18962,44915
3043,53822
41427,54198
13158,6750
47262,98679
37552,27234
47299,76473
17545,87921
13833,25553
19519,79676
36676,73703
17840,82445
22575,98443
32004,53128
22975,58481
42605,36345
4998,14044
6995,38605
20645,38109
1541,17385
13723,3986
8170,36835
15881,8133
48258,96486
31390,30206
46727,56590
9538,6557
22162,47375
14275,28979
40779,52507
12227,39438
38638,60988
35219,41526
10323,4982
1804,12878
4233,88328
36595,59738
32363,26071
39167,45664
27544,14318
9823,80732
2055,24876
37672,12425
23082,14945
42025,77381
2603,32670
38696,75225
17001,83598
19536,39179
13665,95324
39725,6767
18215,78126
15768,65489
14010,17395
11494,35440
24803,85709
46092,74701
30182,2443
22364,53751
9580,60313
1388,27623
2790,91403
15876,4501
31188,70815
13713,22343
44588,56824
1969,53683
21618,35726
48548,82128
2247,82664
23408,68151
8430,74211
3462,87437
23286,10590
25605,63544
38878,96946
25645,37546
6017,29368
28252,50344
39942,41203
33508,10003
9664,914
4110,62989
42643,67810
47560,54955
3243,44600
29724,66341
23746,6162
36985,70787
45144,17599
23761,65375
19567,88295
28521,46935
41447,22168
46850,26601
18640,58385
43036,67784
4653,90745
28353,47878
23083,7727
5434,30448
42239,60272
38712,36894
8812,58630
29915,69161
23432,5373
20329,22963
30141,60844
17061,14123
3101,92092
40442,59045
3211,19751
17898,80804
14739,68924
7951,76413
36839,93409
21978,82805
27171,77025
9267,96063
23335,985
11575,2955
2092,29221
8060,76332
45729,12070
40359,65782
391,79945
20339,53296
37488,34491
33417,1604
14767,62444
6815,21194
33451,3081
27531,14730
35023,35871
36930,16957
46243,31976
25262,98733
6540,68129
12784,24359
37654,19783
4968,53912
16974,16113
31750,55918
33638,1033
24990,56884
8726,25405
31509,33883
9722,16563
8076,19944
12413,99734
26489,69513
33756,76376
34690,486
34764,58908
47020,63289
30648,37728
36457,37836
27295,86014
35972,61038
29421,38645
48584,47243
9520,33686
40519,72358
33545,65776
34360,13020
30202,99233
1746,49923
8765,14765
5766,61594
250,35203
1319,94390
39762,76445
26232,67089
42740,20321
29012,95979
25215,729
12152,84487
674,91267
9070,34802
15619,41045
34570,11939
6567,69193
27849,92931
21016,57489
20805,85994
12756,97640
3779,10276
30932,99353
9178,52748
8787,48965
9623,73973
44756,26965
18831,47188
19956,64215
39804,69418
2367,21920
21986,20926
41720,13210
2232,32317
15090,31484
2817,5080
12899,91138
4164,19034
1169,34248
36072,49868
37174,90396
49565,43018
16985,76669
17000,351
43445,3934
4334,87421
24813,75128
45376,97221
21338,62155
30861,15047
13923,74309
27037,20207
20517,12767
44478,257
41042,40514
41665,50283
6246,29298
2159,47611
14169,65621
29665,56097
25976,83205
46926,92877
43980,81361
44277,35830
14219,38100
24511,7992
31069,48585
8327,11990
33425,96893
32144,19922
19986,62937
41714,92616
7840,75291
18444,55650
24386,86956
44746,37535
29731,27526
41876,8211
41460,56261
11417,83583
41469,95794
9605,26701
15193,93307
40035,89291
32376,71793
25799,6432
24521,9175
10858,10680
33322,85504
42113,45866
19229,1735
35133,73709
22888,63166
27970,84038
15685,91890
40369,65095
45209,17876
30436,52246
24788,66766
9420,95381
39216,33834
29560,83674
15895,78440
35616,43762
47035,37613
23634,50037
1699,89282
4208,19810
16714,99162
24604,31851
48050,35411
40125,73413
5538,11020
9470,94635
15329,69244
28839,55869
46388,61396
47759,36304
35197,20635
8106,18810
42363,51585
894,62337
46856,7665
32318,19365
2372,16649
25392,51533
46021,30063
37054,48374
40555,59958
1610,70935
5590,75594
6517,1269
8469,22590
19795,80940
4668,38995
2293,81518
4412,44174
7788,52470
36281,87717
14902,9711
35544,98480
16819,55930
25882,41517
11028,19450
32762,43728
714,87193
14499,85983
28181,13903
47805,21131
10248,41331
48751,98017
47487,42703
1302,38050
49312,82045
7725,63203
49770,64125
18693,25063
26926,75723
26045,50874
10472,43151
49963,14060
20892,37143
10685,60514
37834,46381
27279,76705
23180,57582
16935,60593
29087,26207
43457,90202
38981,99006
34328,1440
40115,39210
47228,98492
7608,4011
5231,60081
43075,8168
45566,40452
35300,53503
17914,37745
25564,60405
19627,44423
27632,69234
13670,47353
17140,4397
37388,11062
47901,59590
4917,82747
4259,39733
5519,57903
35563,5325
42135,19829
15084,15560
15859,63235
1897,81081
28028,37609
17513,38409
49752,80954
29715,75305
49759,86195
47310,52330
35917,89546
16480,12372
25440,68850
35852,66502
5262,95123
42590,38941
3497,62108
19517,13581
37052,82827
27744,85776
33330,38843
6541,66480
5706,98722
14075,38851
38303,34328
31017,63118
4572,64314
14445,82719
32966,18462
15688,52748
18577,13081
9371,90278
18129,43732
7871,95074
34744,44316
18661,5097
34176,96416
48168,80397
32094,50120
37803,31829
22901,83612
43703,38325
11329,69491
17062,43722
47932,88619
30614,43036
17876,65524
32274,69739
47939,33842
41497,31974
19435,8148
31574,14370
21857,6888
18642,81123
32345,14657
15036,81017
1113,98224
8689,23315
27971,1603
41204,95386
21563,54314
31431,43264
1197,83842
23862,77623
3148,38942
20111,99547
33086,6707
41676,73694
25259,5822
24518,39922
43528,19804
12455,26388
31537,27234
46618,64180
37216,33512
5345,33165
30924,77933
21861,81507
19192,2637
31142,70542
25453,79066
9954,11367
49142,89932
30972,85925
35518,53050
14313,27472
16322,1776
14241,19464
19348,2253
2117,99239
28313,28349
33263,81964
16501,87075
24978,36541
7690,74911
24288,53876
6771,52865
556,24320
12189,18403
31126,85766
48879,90222
36114,8271
9447,17917
7368,92104
27972,92422
34469,71551
13386,96490
11390,61785
14133,26043
13500,23700
3721,42094
18844,70034
2673,46745
37944,16409
32971,21445
24422,95023
10977,70997
48896,70461
2179,83034
40637,23964
25863,23317
4921,55850
15510,96786
1823,5582
27916,56152
20770,88988
41214,25218
15145,47685
8868,88710
29992,90777
33930,11790
26453,90023
10473,30868
16408,34558
22378,56151
7944,94843
41627,41074
15226,67868
720,42355
17509,36526
24849,79725
20081,51189
31406,63543
11700,46154
22166,26228
3797,71074
1722,52325
22580,19267
9456,33452
39329,59
12676,22863
14590,94171
28232,9821
28613,59081
36561,33424
31101,74708
34959,24413
15278,32716
39151,94095
37442,55354
8197,10912
34333,64273
47554,98084
27040,66374
48968,59919
41908,13845
46007,83255
1888,59326
28748,14523
48697,82766
13210,56405
15548,72164
26892,10436
5135,47294
45620,31971
45592,67142
28293,98976
20022,10522
16667,3057
2785,50646
48079,43960
38089,94016
36666,30900
23118,56526
5016,11272
42540,25579
28886,87176
34577,33375
38309,44763
25650,59418
10413,40784
37463,57323
2339,80043
40360,5659
42440,57035
49520,72336
39984,16340
29291,30828
13829,16293
38117,6125
49747,72200
17941,44587
40925,14504
42895,52329
5365,56444
29337,74277
48779,71869
3407,70781
46449,33021
24086,54083
28045,48287
38538,82249
4113,76348
12188,49583
17627,2797
864,82389
49215,97644
21871,39071
29583,71082
23821,73892
921,4732
35734,58463
49735,53083
11814,14625
20699,53201
42970,83674
38409,18124
45315,56870
45787,94430
25629,69900
11584,80744
21341,4468
12426,76021
39386,30179
42547,1220
26233,3020
5719,71871
13726,94326
11547,33754
13247,57306
33137,29301
2682,54467
12761,82794
7272,98998
38615,87583
45205,40150
686,23779
6000,4588
30155,10459
32213,89912
11358,42819
39743,41130
25613,17079
24370,54765
5489,59466
41526,76678
17298,59154
40315,92625
7008,4233
4891,6241
42917,45682
33903,27023
34723,49713
48976,19471
27755,19734
18309,62859
27470,7360
12180,23691
34014,66933
9704,77411
29729,10409
14550,96886
18706,20565
20740,50465
11156,34371
49511,96407
22167,7099
40349,56670
28148,52655
41250,53531
3070,19675
29542,11903
18941,7772
37066,51287
42766,90393
39051,60014
7573,18277
43919,54292
48539,12281
23115,34973
49823,96541
46799,1188
19724,14344
913,37429
31381,56556
37134,27509
42185,95632
23827,64196
20663,30394
40044,27263
41901,13578
41222,56574
29440,90323
34256,24684
3815,39617
46313,25415
35888,24565
16700,60007
21320,11290
31491,19071
20118,79475
11159,53814
27393,85028
43500,6813
49494,17947
35893,14193
27922,61854
40408,27614
25536,50987
12571,75241
37202,89426
33743,32911
28267,87324
37033,71944
39099,59912
29253,42090
1076,21802
13990,84286
10918,84540
32655,25936
3274,80771
45926,94426
36174,1318
16668,39871
450,23492
17127,31226
26068,80
21856,6089
34537,90818
14947,72682
26429,97403
40216,57426
11273,47406
35425,16162
17025,58722
45927,21212
18748,25196
33780,20858
35562,37598
27505,33218
28589,80222
16817,4175
45601,23241
30985,41275
12096,27992
46769,95334
34987,75811
32588,65608
20383,68715
34835,4378
534,16907
48657,37928
6479,15756
15675,42126
46466,22120
25957,60120
39543,94828
37424,83205
23419,60009
47016,96178
30565,40586
45393,98246
1129,80434
14427,56954
33432,10103
40219,69091
31635,78091
7744,7355
44208,89623
44504,5291
41804,96457
26032,77100
22294,96858
7347,79716
44153,64576
12846,14953
16287,18641
41040,36281
19024,41016
6480,54931
39622,78455
48017,87895
26880,53598
16482,3155
18982,85384
42746,27358
45480,87326
15223,61512
14665,5263
48242,33396
46707,41611
8436,52060
38434,5024
30910,63732
5176,1361
48213,9429
46094,7305
23590,30294
34024,17790
9662,92315
3930,25837
10865,53321
36493,34439
13610,853
34968,84416
18430,2317
38381,47837
1928,40852
25395,98413
26822,43502
16750,61843
38644,8880
34386,25068
14992,97402
48946,41707
18680,53809
26856,59260
40884,72294
14154,11491
14541,99629
45447,66088
24767,74398
39565,35793
31112,42983
10330,98545
7699,98708
10158,59064
11543,88969
39642,69838
48536,1283
38550,72248
35397,89408
11084,23672
161,55027
28759,54874
20245,65347
24,95224
13121,78086
32096,6785
23377,59478
47689,37152
8962,88992
41802,18426
23842,27226
9461,51585
19389,74286
21187,37448
16319,7672
22556,28523
27665,574
6173,22833
13245,39339
40928,76121
28934,42937
8138,81590
11065,87733
49725,18749
32244,77432
38018,87739
4409,36588
45080,95315
20829,23913
39665,91739
14948,60952
11415,27096
21594,69214
6597,65506
21032,28491
6122,86711
46809,81355
36998,79626
45105,8767
19873,5711
43503,12849
31811,93337
22500,60708
33704,62355
33017,88551
28187,11872
29073,28930
10602,8372
37976,30464
28394,58248
21415,20911
43208,36770
35052,12575
4752,51661
15076,80293
5553,88725
31751,14921
11724,683
8308,32812
24756,19893
18064,37588
41216,97223
5868,78722
32838,1706
373,54447
24684,84129
18576,8581
36353,52535
18704,43679
37771,94098
35346,61710
36665,29716
13457,84377
1588,80036
10404,94624
