File,Line,Index,Context
Siuniu.html,6,476," sources"",""Coordinates on Wikidata"",""All stub articles"",""Populat"
Siuniu.html,43,102,"ble class=""plainlinks metadata ambox ambox-content ambox-Unrefer"
Siuniu.html,46,441,"Question_book-new.svg.png 2x"" data-file-width=""512"" data-file-he"
Siuniu.html,46,463,"png 2x"" data-file-width=""512"" data-file-height=""399"" /></a></div"
Siuniu.html,52,419,"aps, aerial photos, and other data for this location""><span clas"
Siuniu.html,52,665,"aps, aerial photos, and other data for this location"">14.000°S 1"
Siuniu.html,54,18,"<table class=""metadata plainlinks stub"" role=""presen"
Siuniu.html,56,444,"Flag-map_of_Samoa.svg.png 2x"" data-file-width=""1000"" data-file-h"
Siuniu.html,56,467,"ng 2x"" data-file-width=""1000"" data-file-height=""464"" /></a></td>"
Siuniu.html,102,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Siuniu.html,102,926,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
Siuniu.html,102,967,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Siuniu.html,102,992,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
Siuniu.html,185,975,"a href=""https://www.wikidata.org/wiki/Q7532226"" title=""Link to c"
Siuniu.html,185,1024,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Siuniu.html,185,1068," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Siuniu.html,202,124,"><a href=""https://www.wikidata.org/wiki/Q7532226#sitelinks-wikip"
Devarampally.html,6,530,"rticles missing geocoordinate data"",""All articles needing coordi"
Devarampally.html,43,102,"ble class=""plainlinks metadata ambox ambox-content ambox-Unrefer"
Devarampally.html,46,441,"Question_book-new.svg.png 2x"" data-file-width=""512"" data-file-he"
Devarampally.html,46,463,"png 2x"" data-file-width=""512"" data-file-height=""399"" /></a></div"
Devarampally.html,60,382,"5px-Flag_of_India.svg.png 2x"" data-file-width=""1350"" data-file-h"
Devarampally.html,60,405,"ng 2x"" data-file-width=""1350"" data-file-height=""900"" />&#160;</s"
Devarampally.html,104,18,"<table class=""metadata plainlinks stub"" role=""presen"
Devarampally.html,117,37,"n id=""coordinates"" class=""metadata coord-missing""></span></p>"
Devarampally.html,155,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Devarampally.html,155,1119,"les_missing_geocoordinate_data"" title=""Category:Telangana articl"
Devarampally.html,155,1182,"les missing geocoordinate data"">Telangana articles missing geoco"
Devarampally.html,155,1229,"les missing geocoordinate data</a></li><li><a href=""/wiki/Catego"
Devarampally.html,238,999,"a href=""https://www.wikidata.org/wiki/Q5266538"" title=""Link to c"
Devarampally.html,238,1048,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Devarampally.html,238,1092," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Devarampally.html,255,124,"><a href=""https://www.wikidata.org/wiki/Q5266538#sitelinks-wikip"
SolydXK.html,47,229,"png"" width=""304"" height=""102"" data-file-width=""304"" data-file-he"
SolydXK.html,47,251,"t=""102"" data-file-width=""304"" data-file-height=""102"" /></a></td>"
SolydXK.html,188,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
SolydXK.html,271,979,"a href=""https://www.wikidata.org/wiki/Q17082258"" title=""Link to "
SolydXK.html,271,1029,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
SolydXK.html,271,1073," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
SolydXK.html,288,125,"><a href=""https://www.wikidata.org/wiki/Q17082258#sitelinks-wiki"
Bay_of_ConcepciC3B3n.html,6,422,"egories"":[""Coordinates on Wikidata"",""All stub articles"",""Landfor"
Bay_of_ConcepciC3B3n.html,45,628,"78-sj18-04-quiriquina.jpg 2x"" data-file-width=""960"" data-file-he"
Bay_of_ConcepciC3B3n.html,45,650,"jpg 2x"" data-file-width=""960"" data-file-height=""1192"" /></a>"
Bay_of_ConcepciC3B3n.html,58,447,"aps, aerial photos, and other data for this location""><span clas"
Bay_of_ConcepciC3B3n.html,58,692,"aps, aerial photos, and other data for this location"">36.683°S 7"
Bay_of_ConcepciC3B3n.html,60,18,"<table class=""metadata plainlinks stub"" role=""presen"
Bay_of_ConcepciC3B3n.html,62,568,"o_Region%2C_Chile.svg.png 2x"" data-file-width=""600"" data-file-he"
Bay_of_ConcepciC3B3n.html,62,590,"png 2x"" data-file-width=""600"" data-file-height=""400"" /></a></td>"
Bay_of_ConcepciC3B3n.html,105,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Bay_of_ConcepciC3B3n.html,105,748,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
Bay_of_ConcepciC3B3n.html,105,789,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Bay_of_ConcepciC3B3n.html,105,814,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
Bay_of_ConcepciC3B3n.html,188,1039,"a href=""https://www.wikidata.org/wiki/Q4874197"" title=""Link to c"
Bay_of_ConcepciC3B3n.html,188,1088,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Bay_of_ConcepciC3B3n.html,188,1132," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Bay_of_ConcepciC3B3n.html,205,125,"><a href=""https://www.wikidata.org/wiki/Q4874197#sitelinks-wikip"
Bye_My_Boy.html,276,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Bye_My_Boy.html,359,999,"a href=""https://www.wikidata.org/wiki/Q5003998"" title=""Link to c"
Bye_My_Boy.html,359,1048,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Bye_My_Boy.html,359,1092," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Bye_My_Boy.html,376,125,"><a href=""https://www.wikidata.org/wiki/Q5003998#sitelinks-wikip"
Valentin_Yanin.html,101,323,"=""external text"" href=""http://data.bnf.fr/ark:/12148/cb120449899"
Valentin_Yanin.html,101,360,"f.fr/ark:/12148/cb120449899"">(data)</a></span></span></li>"
Valentin_Yanin.html,144,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Valentin_Yanin.html,227,1007,"a href=""https://www.wikidata.org/wiki/Q1980377"" title=""Link to c"
Valentin_Yanin.html,227,1056,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Valentin_Yanin.html,227,1100," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Valentin_Yanin.html,244,125,"><a href=""https://www.wikidata.org/wiki/Q1980377#sitelinks-wikip"
Kings_XI_Punjab_in_2014.html,221,487,"Flag_of_Australia.svg.png 2x"" data-file-width=""1280"" data-file-h"
Kings_XI_Punjab_in_2014.html,221,510,"ng 2x"" data-file-width=""1280"" data-file-height=""640"" /></a></spa"
Kings_XI_Punjab_in_2014.html,229,487,"Flag_of_Australia.svg.png 2x"" data-file-width=""1280"" data-file-h"
Kings_XI_Punjab_in_2014.html,229,510,"ng 2x"" data-file-width=""1280"" data-file-height=""640"" /></a></spa"
Kings_XI_Punjab_in_2014.html,237,485,"Flag_of_Australia.svg.png 2x"" data-file-width=""1280"" data-file-h"
Kings_XI_Punjab_in_2014.html,237,508,"ng 2x"" data-file-width=""1280"" data-file-height=""640"" /></a></spa"
Kings_XI_Punjab_in_2014.html,245,449,"5px-Flag_of_India.svg.png 2x"" data-file-width=""1350"" data-file-h"
Kings_XI_Punjab_in_2014.html,245,472,"ng 2x"" data-file-width=""1350"" data-file-height=""900"" /></a></spa"
Kings_XI_Punjab_in_2014.html,253,451,"5px-Flag_of_India.svg.png 2x"" data-file-width=""1350"" data-file-h"
Kings_XI_Punjab_in_2014.html,253,474,"ng 2x"" data-file-width=""1350"" data-file-height=""900"" /></a></spa"
Kings_XI_Punjab_in_2014.html,269,485,"Flag_of_Australia.svg.png 2x"" data-file-width=""1280"" data-file-h"
Kings_XI_Punjab_in_2014.html,269,508,"ng 2x"" data-file-width=""1280"" data-file-height=""640"" /></a></spa"
Kings_XI_Punjab_in_2014.html,277,449,"5px-Flag_of_India.svg.png 2x"" data-file-width=""1350"" data-file-h"
Kings_XI_Punjab_in_2014.html,277,472,"ng 2x"" data-file-width=""1350"" data-file-height=""900"" /></a></spa"
Kings_XI_Punjab_in_2014.html,293,451,"5px-Flag_of_India.svg.png 2x"" data-file-width=""1350"" data-file-h"
Kings_XI_Punjab_in_2014.html,293,474,"ng 2x"" data-file-width=""1350"" data-file-height=""900"" /></a></spa"
Kings_XI_Punjab_in_2014.html,301,451,"5px-Flag_of_India.svg.png 2x"" data-file-width=""1350"" data-file-h"
Kings_XI_Punjab_in_2014.html,301,474,"ng 2x"" data-file-width=""1350"" data-file-height=""900"" /></a></spa"
Kings_XI_Punjab_in_2014.html,317,485,"Flag_of_Australia.svg.png 2x"" data-file-width=""1280"" data-file-h"
Kings_XI_Punjab_in_2014.html,317,508,"ng 2x"" data-file-width=""1280"" data-file-height=""640"" /></a></spa"
Kings_XI_Punjab_in_2014.html,325,451,"5px-Flag_of_India.svg.png 2x"" data-file-width=""1350"" data-file-h"
Kings_XI_Punjab_in_2014.html,325,474,"ng 2x"" data-file-width=""1350"" data-file-height=""900"" /></a></spa"
Kings_XI_Punjab_in_2014.html,341,449,"5px-Flag_of_India.svg.png 2x"" data-file-width=""1350"" data-file-h"
Kings_XI_Punjab_in_2014.html,341,472,"ng 2x"" data-file-width=""1350"" data-file-height=""900"" /></a></spa"
Kings_XI_Punjab_in_2014.html,374,459,"Flag_of_Australia.svg.png 2x"" data-file-width=""1280"" data-file-h"
Kings_XI_Punjab_in_2014.html,374,482,"ng 2x"" data-file-width=""1280"" data-file-height=""640"" /></a></spa"
Kings_XI_Punjab_in_2014.html,376,498,"Flag_of_Sri_Lanka.svg.png 2x"" data-file-width=""1200"" data-file-h"
Kings_XI_Punjab_in_2014.html,376,521,"ng 2x"" data-file-width=""1200"" data-file-height=""600"" /></a></spa"
Kings_XI_Punjab_in_2014.html,381,465,"-Flag_of_Barbados.svg.png 2x"" data-file-width=""1500"" data-file-h"
Kings_XI_Punjab_in_2014.html,381,488,"ng 2x"" data-file-width=""1500"" data-file-height=""1000"" /></a></sp"
Kings_XI_Punjab_in_2014.html,383,525,"g_of_South_Africa.svg.png 2x"" data-file-width=""900"" data-file-he"
Kings_XI_Punjab_in_2014.html,383,547,"png 2x"" data-file-width=""900"" data-file-height=""600"" /></a></spa"
Kings_XI_Punjab_in_2014.html,388,492,"ag_of_New_Zealand.svg.png 2x"" data-file-width=""1200"" data-file-h"
Kings_XI_Punjab_in_2014.html,388,515,"ng 2x"" data-file-width=""1200"" data-file-height=""600"" /></a></spa"
Kings_XI_Punjab_in_2014.html,390,446,"5px-Flag_of_India.svg.png 2x"" data-file-width=""1350"" data-file-h"
Kings_XI_Punjab_in_2014.html,390,469,"ng 2x"" data-file-width=""1350"" data-file-height=""900"" /></a></spa"
Kings_XI_Punjab_in_2014.html,395,501,"g_of_South_Africa.svg.png 2x"" data-file-width=""900"" data-file-he"
Kings_XI_Punjab_in_2014.html,395,523,"png 2x"" data-file-width=""900"" data-file-height=""600"" /></a></spa"
Kings_XI_Punjab_in_2014.html,397,447,"5px-Flag_of_India.svg.png 2x"" data-file-width=""1350"" data-file-h"
Kings_XI_Punjab_in_2014.html,397,470,"ng 2x"" data-file-width=""1350"" data-file-height=""900"" /></a></spa"
Kings_XI_Punjab_in_2014.html,402,423,"5px-Flag_of_India.svg.png 2x"" data-file-width=""1350"" data-file-h"
Kings_XI_Punjab_in_2014.html,402,446,"ng 2x"" data-file-width=""1350"" data-file-height=""900"" /></a></spa"
Kings_XI_Punjab_in_2014.html,564,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Kings_XI_Punjab_in_2014.html,647,1043,"a href=""https://www.wikidata.org/wiki/Q24907011"" title=""Link to "
Kings_XI_Punjab_in_2014.html,647,1093,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Kings_XI_Punjab_in_2014.html,647,1137," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Kings_XI_Punjab_in_2014.html,664,124,"><a href=""https://www.wikidata.org/wiki/Q24907011#sitelinks-wiki"
William_Harvey_Lillard.html,45,226,"ight=""250"" class=""thumbimage"" data-file-width=""220"" data-file-he"
William_Harvey_Lillard.html,45,248,"bimage"" data-file-width=""220"" data-file-height=""250"" /></a>"
William_Harvey_Lillard.html,65,176,"=""external text"" href=""http://data.memberclicks.com/site/ahc/Chi"
William_Harvey_Lillard.html,81,178,"=""external text"" href=""http://data.memberclicks.com/site/ahc/Chi"
William_Harvey_Lillard.html,129,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
William_Harvey_Lillard.html,212,1039,"a href=""https://www.wikidata.org/wiki/Q8010993"" title=""Link to c"
William_Harvey_Lillard.html,212,1088,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
William_Harvey_Lillard.html,212,1132," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
William_Harvey_Lillard.html,229,124,"><a href=""https://www.wikidata.org/wiki/Q8010993#sitelinks-wikip"
Radial_Road_3.html,52,1061,"pines--2015-0428--ls-.jpg 2x"" data-file-width=""3648"" data-file-h"
Radial_Road_3.html,52,1084,"pg 2x"" data-file-width=""3648"" data-file-height=""2736"" /></a>"
Radial_Road_3.html,103,453,"pg/440px-STAR_tollway.jpg 2x"" data-file-width=""2048"" data-file-h"
Radial_Road_3.html,103,476,"pg 2x"" data-file-width=""2048"" data-file-height=""1536"" /></a>"
Radial_Road_3.html,301,441,"x-Autoroute_icone.svg.png 2x"" data-file-width=""128"" data-file-he"
Radial_Road_3.html,301,463,"png 2x"" data-file-width=""128"" data-file-height=""128"" /></a></div"
Radial_Road_3.html,505,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Radial_Road_3.html,588,1003,"a href=""https://www.wikidata.org/wiki/Q25339476"" title=""Link to "
Radial_Road_3.html,588,1053,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Radial_Road_3.html,588,1097," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Radial_Road_3.html,605,125,"><a href=""https://www.wikidata.org/wiki/Q25339476#sitelinks-wiki"
George_Weldrick.html,194,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
George_Weldrick.html,277,1011,"a href=""https://www.wikidata.org/wiki/Q5546140"" title=""Link to c"
George_Weldrick.html,277,1060,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
George_Weldrick.html,277,1104," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
George_Weldrick.html,294,124,"><a href=""https://www.wikidata.org/wiki/Q5546140#sitelinks-wikip"
Zgornji_Otok.html,6,496,"al links"",""Coordinates on Wikidata"",""Pages using deprecated coor"
Zgornji_Otok.html,53,586,"enia_location_map.svg.png 2x"" data-file-width=""1159"" data-file-h"
Zgornji_Otok.html,53,609,"ng 2x"" data-file-width=""1159"" data-file-height=""857"" /></a>"
Zgornji_Otok.html,55,392,".svg/12px-Red_pog.svg.png 2x"" data-file-width=""64"" data-file-hei"
Zgornji_Otok.html,55,413,".png 2x"" data-file-width=""64"" data-file-height=""64"" /></div>"
Zgornji_Otok.html,65,370,"aps, aerial photos, and other data for this location""><span clas"
Zgornji_Otok.html,65,626,"aps, aerial photos, and other data for this location"">46.3500306"
Zgornji_Otok.html,65,1221,"aps, aerial photos, and other data for this location""><span clas"
Zgornji_Otok.html,65,1477,"aps, aerial photos, and other data for this location"">46.3500306"
Zgornji_Otok.html,69,448,"-Flag_of_Slovenia.svg.png 2x"" data-file-width=""1200"" data-file-h"
Zgornji_Otok.html,69,471,"ng 2x"" data-file-width=""1200"" data-file-height=""600"" /></a> <a h"
Zgornji_Otok.html,211,508,"a/Karte_Radovljica_si.png 2x"" data-file-width=""300"" data-file-he"
Zgornji_Otok.html,211,530,"png 2x"" data-file-width=""300"" data-file-height=""201"" /></a></div"
Zgornji_Otok.html,260,18,"<table class=""metadata plainlinks stub"" role=""presen"
Zgornji_Otok.html,262,465,"g-map_of_Slovenia.svg.png 2x"" data-file-width=""620"" data-file-he"
Zgornji_Otok.html,262,487,"png 2x"" data-file-width=""620"" data-file-height=""374"" /></a></td>"
Zgornji_Otok.html,311,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Zgornji_Otok.html,311,1091,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
Zgornji_Otok.html,311,1132,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Zgornji_Otok.html,311,1157,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
Zgornji_Otok.html,394,999,"a href=""https://www.wikidata.org/wiki/Q2136008"" title=""Link to c"
Zgornji_Otok.html,394,1048,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Zgornji_Otok.html,394,1092," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Zgornji_Otok.html,411,125,"><a href=""https://www.wikidata.org/wiki/Q2136008#sitelinks-wikip"
Blue_Heelers_(season_8).html,49,406,"Flag_of_Australia.svg.png 2x"" data-file-width=""1280"" data-file-h"
Blue_Heelers_(season_8).html,49,429,"ng 2x"" data-file-width=""1280"" data-file-height=""640"" />&#160;</s"
Blue_Heelers_(season_8).html,79,29,"<table class=""plainlinks metadata ambox ambox-content ambox-lea"
Blue_Heelers_(season_8).html,82,429,"0px-Wiki_letter_w.svg.png 2x"" data-file-width=""44"" data-file-hei"
Blue_Heelers_(season_8).html,82,450,".png 2x"" data-file-width=""44"" data-file-height=""44"" /></a></div>"
Blue_Heelers_(season_8).html,105,29,"<table class=""plainlinks metadata ambox mbox-small-left ambox-c"
Blue_Heelers_(season_8).html,107,488,"_letter_w_cropped.svg.png 2x"" data-file-width=""44"" data-file-hei"
Blue_Heelers_(season_8).html,107,509,".png 2x"" data-file-width=""44"" data-file-height=""31"" /></a></td>"
Blue_Heelers_(season_8).html,125,29,"<table class=""plainlinks metadata ambox mbox-small-left ambox-c"
Blue_Heelers_(season_8).html,127,488,"_letter_w_cropped.svg.png 2x"" data-file-width=""44"" data-file-hei"
Blue_Heelers_(season_8).html,127,509,".png 2x"" data-file-width=""44"" data-file-height=""31"" /></a></td>"
Blue_Heelers_(season_8).html,133,29,"<table class=""plainlinks metadata ambox mbox-small-left ambox-c"
Blue_Heelers_(season_8).html,135,488,"_letter_w_cropped.svg.png 2x"" data-file-width=""44"" data-file-hei"
Blue_Heelers_(season_8).html,135,509,".png 2x"" data-file-width=""44"" data-file-height=""31"" /></a></td>"
Blue_Heelers_(season_8).html,141,29,"<table class=""plainlinks metadata ambox mbox-small-left ambox-c"
Blue_Heelers_(season_8).html,143,488,"_letter_w_cropped.svg.png 2x"" data-file-width=""44"" data-file-hei"
Blue_Heelers_(season_8).html,143,509,".png 2x"" data-file-width=""44"" data-file-height=""31"" /></a></td>"
Blue_Heelers_(season_8).html,660,421,"Flag_of_Australia.svg.png 2x"" data-file-width=""1280"" data-file-h"
Blue_Heelers_(season_8).html,660,444,"ng 2x"" data-file-width=""1280"" data-file-height=""640"" />&#160;</s"
Blue_Heelers_(season_8).html,695,421,"Flag_of_Australia.svg.png 2x"" data-file-width=""1280"" data-file-h"
Blue_Heelers_(season_8).html,695,444,"ng 2x"" data-file-width=""1280"" data-file-height=""640"" />&#160;</s"
Blue_Heelers_(season_8).html,730,421,"Flag_of_Australia.svg.png 2x"" data-file-width=""1280"" data-file-h"
Blue_Heelers_(season_8).html,730,444,"ng 2x"" data-file-width=""1280"" data-file-height=""640"" />&#160;</s"
Blue_Heelers_(season_8).html,739,450,"px-Wikiquote-logo.svg.png 2x"" data-file-width=""300"" data-file-he"
Blue_Heelers_(season_8).html,739,472,"png 2x"" data-file-width=""300"" data-file-height=""355"" /></a></td>"
Blue_Heelers_(season_8).html,886,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Blue_Heelers_(season_8).html,969,1043,"a href=""https://www.wikidata.org/wiki/Q4929206"" title=""Link to c"
Blue_Heelers_(season_8).html,969,1092,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Blue_Heelers_(season_8).html,969,1136," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Blue_Heelers_(season_8).html,986,124,"><a href=""https://www.wikidata.org/wiki/Q4929206#sitelinks-wikip"
Taggen_Nunatak.html,6,506,"n System"",""Coordinates on Wikidata"",""All stub articles"",""Nunatak"
Taggen_Nunatak.html,44,302,".svg/24px-PD-icon.svg.png 2x"" data-file-width=""196"" data-file-he"
Taggen_Nunatak.html,44,324,"png 2x"" data-file-width=""196"" data-file-height=""196"" />&#160;Thi"
Taggen_Nunatak.html,44,1395,"aps, aerial photos, and other data for this location""><span clas"
Taggen_Nunatak.html,44,1640,"aps, aerial photos, and other data for this location"">72.167°S 2"
Taggen_Nunatak.html,46,18,"<table class=""metadata plainlinks stub"" role=""presen"
Taggen_Nunatak.html,48,481,"en_Maud_Land_stub_map.png 2x"" data-file-width=""291"" data-file-he"
Taggen_Nunatak.html,48,503,"png 2x"" data-file-width=""291"" data-file-height=""281"" /></a></td>"
Taggen_Nunatak.html,93,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Taggen_Nunatak.html,93,1079,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
Taggen_Nunatak.html,93,1120,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Taggen_Nunatak.html,93,1145,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
Taggen_Nunatak.html,176,1007,"a href=""https://www.wikidata.org/wiki/Q7675227"" title=""Link to c"
Taggen_Nunatak.html,176,1056,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Taggen_Nunatak.html,176,1100," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Taggen_Nunatak.html,193,125,"><a href=""https://www.wikidata.org/wiki/Q7675227#sitelinks-wikip"
Henri_BraqueniC3A9.html,43,102,"ble class=""plainlinks metadata ambox ambox-style ambox-No_footno"
Henri_BraqueniC3A9.html,46,512,"red_question_mark.svg.png 2x"" data-file-width=""48"" data-file-hei"
Henri_BraqueniC3A9.html,46,533,".png 2x"" data-file-width=""48"" data-file-height=""48"" /></div>"
Henri_BraqueniC3A9.html,92,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Henri_BraqueniC3A9.html,175,1031,"a href=""https://www.wikidata.org/wiki/Q5715343"" title=""Link to c"
Henri_BraqueniC3A9.html,175,1080,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Henri_BraqueniC3A9.html,175,1124," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Henri_BraqueniC3A9.html,192,125,"><a href=""https://www.wikidata.org/wiki/Q5715343#sitelinks-wikip"
Vrila.html,6,539,"age text"",""Coordinates on Wikidata"",""All stub articles"",""Populat"
Vrila.html,57,698,"vina_location_map.svg.png 2x"" data-file-width=""1063"" data-file-h"
Vrila.html,57,721,"ng 2x"" data-file-width=""1063"" data-file-height=""1014"" /></a>"
Vrila.html,59,378,".svg/12px-Red_pog.svg.png 2x"" data-file-width=""64"" data-file-hei"
Vrila.html,59,399,".png 2x"" data-file-width=""64"" data-file-height=""64"" /></div>"
Vrila.html,69,348,"aps, aerial photos, and other data for this location""><span clas"
Vrila.html,69,593,"aps, aerial photos, and other data for this location"">43.967°N 1"
Vrila.html,73,499,"a_and_Herzegovina.svg.png 2x"" data-file-width=""800"" data-file-he"
Vrila.html,73,521,"png 2x"" data-file-width=""800"" data-file-height=""400"" />&#160;</s"
Vrila.html,99,435,"aps, aerial photos, and other data for this location""><span clas"
Vrila.html,99,680,"aps, aerial photos, and other data for this location"">43.967°N 1"
Vrila.html,100,18,"<table class=""metadata plainlinks stub"" role=""presen"
Vrila.html,102,649,"ivision_map_Canton_10.png 2x"" data-file-width=""1600"" data-file-h"
Vrila.html,102,672,"ng 2x"" data-file-width=""1600"" data-file-height=""1520"" /></a></td"
Vrila.html,151,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Vrila.html,151,1181,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
Vrila.html,151,1222,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Vrila.html,151,1247,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
Vrila.html,234,971,"a href=""https://www.wikidata.org/wiki/Q3038859"" title=""Link to c"
Vrila.html,234,1020,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Vrila.html,234,1064," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Vrila.html,251,125,"><a href=""https://www.wikidata.org/wiki/Q3038859#sitelinks-wikip"
William_Henry_Porter.html,48,315,".svg/24px-PD-icon.svg.png 2x"" data-file-width=""196"" data-file-he"
William_Henry_Porter.html,48,337,"png 2x"" data-file-width=""196"" data-file-height=""196"" />&#160;Thi"
William_Henry_Porter.html,88,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
William_Henry_Porter.html,171,1031,"a href=""https://www.wikidata.org/wiki/Q19867883"" title=""Link to "
William_Henry_Porter.html,171,1081,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
William_Henry_Porter.html,171,1125," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
William_Henry_Porter.html,188,124,"><a href=""https://www.wikidata.org/wiki/Q19867883#sitelinks-wiki"
Clive_Brown_(footballer).html,146,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Clive_Brown_(footballer).html,229,1047,"a href=""https://www.wikidata.org/wiki/Q19518732"" title=""Link to "
Clive_Brown_(footballer).html,229,1097,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Clive_Brown_(footballer).html,229,1141," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Clive_Brown_(footballer).html,246,124,"><a href=""https://www.wikidata.org/wiki/Q19518732#sitelinks-wiki"
Blick_nach_Rechts.html,43,102,"ble class=""plainlinks metadata ambox ambox-content ambox-Refimpr"
Blick_nach_Rechts.html,46,441,"Question_book-new.svg.png 2x"" data-file-width=""512"" data-file-he"
Blick_nach_Rechts.html,46,463,"png 2x"" data-file-width=""512"" data-file-height=""399"" /></a></div"
Blick_nach_Rechts.html,134,20,<p>(Central journal database of Germany)</p>
Blick_nach_Rechts.html,170,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Blick_nach_Rechts.html,253,1019,"a href=""https://www.wikidata.org/wiki/Q883995"" title=""Link to co"
Blick_nach_Rechts.html,253,1067,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Blick_nach_Rechts.html,253,1111," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Blick_nach_Rechts.html,270,125,"><a href=""https://www.wikidata.org/wiki/Q883995#sitelinks-wikipe"
Central_District_(Rezvanshahr_County).html,6,523,"rticles missing geocoordinate data"",""All articles needing coordi"
Central_District_(Rezvanshahr_County).html,50,37,"n id=""coordinates"" class=""metadata coord-missing""></span></p>"
Central_District_(Rezvanshahr_County).html,62,522,"46px-Flag_of_Iran.svg.png 2x"" data-file-width=""630"" data-file-he"
